UPM,PRO_VIV,VIV_SEL,CVE_ENT,NOM_ENT,CVE_MUN,NOM_MUN,LOC,CD,PER,R_DEF,H_MUD,S_MUD,TIPO_CUEST,N_ENT,AP1_1,AP1_2,AP2_1,AP2_2,AP2_3,AP2_4,FAC_VIV,DOMINIO,EST,UPM_DIS,EST_DIS
101776,77,4,1,Aguascalientes,1,Aguascalientes,1,1,119,1,0,0,-,4,1,2,6,1,,,933,U,2,410,950
101803,22,1,1,Aguascalientes,1,Aguascalientes,1,1,119,1,0,0,-,5,1,1,4,1,,,767,U,3,420,960
101803,127,2,1,Aguascalientes,1,Aguascalientes,1,1,119,1,0,1,-,5,1,2,3,1,,,767,U,3,420,960
101803,162,3,1,Aguascalientes,1,Aguascalientes,1,1,119,1,0,0,-,5,1,2,4,1,,,767,U,3,420,960
101803,115,4,1,Aguascalientes,1,Aguascalientes,1,1,119,1,0,0,-,5,1,2,4,1,,,767,U,3,420,960
101803,82,5,1,Aguascalientes,1,Aguascalientes,1,1,119,1,0,0,-,5,1,2,1,1,,,767,U,3,420,960
101809,11,1,1,Aguascalientes,1,Aguascalientes,1,1,119,1,0,0,-,3,1,2,4,1,,,966,U,2,430,950
101809,30,2,1,Aguascalientes,1,Aguascalientes,1,1,119,1,0,0,-,3,1,2,4,1,,,966,U,2,430,950
101809,50,3,1,Aguascalientes,1,Aguascalientes,1,1,119,1,0,0,-,3,1,2,5,1,,,966,U,2,430,950
101809,70,4,1,Aguascalientes,1,Aguascalientes,1,1,119,1,0,0,-,3,1,2,3,1,,,966,U,2,430,950
101809,89,5,1,Aguascalientes,1,Aguascalientes,1,1,119,1,0,0,-,3,1,2,4,1,,,966,U,2,430,950
101814,89,1,1,Aguascalientes,1,Aguascalientes,1,1,119,1,0,0,-,5,1,2,1,1,,,859,U,2,440,950
101814,39,2,1,Aguascalientes,1,Aguascalientes,1,1,119,1,0,1,-,5,1,2,2,1,,,859,U,2,440,950
101814,59,3,1,Aguascalientes,1,Aguascalientes,1,1,119,1,0,0,-,5,1,2,5,1,,,859,U,2,440,950
101814,8,4,1,Aguascalientes,1,Aguascalientes,1,1,119,1,0,1,-,5,1,2,4,1,,,859,U,2,440,950
101814,33,5,1,Aguascalientes,1,Aguascalientes,1,1,119,1,1,1,-,5,1,2,2,1,,,859,U,2,440,950
101818,36,1,1,Aguascalientes,1,Aguascalientes,1,1,119,1,0,0,-,1,1,2,4,1,,,813,U,2,450,950
